DateTime,AnimalID,System,PositionID
2023-04-27T20:13:49Z,1547,sys.5,3
2023-04-27T20:13:51Z,1547,sys.5,3
2023-04-27T20:13:59Z,1547,sys.5,7
2023-04-27T20:14:08Z,OR430,sys.5,8
2023-04-27T20:14:11Z,1545,sys.2,8
2023-04-27T20:14:13Z,1547,sys.5,3
2023-04-27T20:14:19Z,1545,sys.2,7
2023-04-27T20:14:20Z,1547,sys.5,3
2023-04-27T20:14:23Z,OR434,sys.5,3
2023-04-27T20:14:23Z,1545,sys.2,8
2023-04-27T20:14:28Z,1545,sys.2,7
2023-04-27T20:14:31Z,1547,sys.5,7
2023-04-27T20:14:37Z,OR433,sys.4,7
2023-04-27T20:14:37Z,OR419,sys.1,7
2023-04-27T20:14:38Z,1545,sys.2,8
2023-04-27T20:14:39Z,OR434,sys.5,7
2023-04-27T20:14:42Z,OR430,sys.5,7
2023-04-27T20:14:47Z,OR426,sys.5,3
2023-04-27T20:14:51Z,1545,sys.2,3
2023-04-27T20:15:00Z,OR434,sys.5,7
2023-04-27T20:15:02Z,OR436,sys.2,7
2023-04-27T20:15:07Z,OR434,sys.5,3
2023-04-27T20:15:20Z,OR426,sys.5,3
2023-04-27T20:15:27Z,OR426,sys.5,7
2023-04-27T20:15:28Z,1547,sys.5,3
2023-04-27T20:15:31Z,OR430,sys.5,7
2023-04-27T20:15:38Z,1547,sys.5,7
2023-04-27T20:16:01Z,OR430,sys.5,3
2023-04-27T20:16:26Z,OR425,sys.2,8
2023-04-27T20:16:30Z,OR430,sys.5,7
2023-04-27T20:16:39Z,OR436,sys.2,3
2023-04-27T20:17:03Z,1546,sys.4,8
2023-04-27T20:17:09Z,OR419,sys.1,8
2023-04-27T20:17:18Z,OR429,sys.4,7
2023-04-27T20:17:21Z,OR430,sys.5,3
2023-04-27T20:17:50Z,OR429,sys.4,4
2023-04-27T20:18:01Z,OR429,sys.4,3
2023-04-27T20:18:05Z,OR429,sys.4,4
2023-04-27T20:18:12Z,OR413,sys.3,8
2023-04-27T20:18:31Z,1546,sys.4,7
2023-04-27T20:19:01Z,OR413,sys.3,7
2023-04-27T20:19:34Z,1546,sys.4,8
2023-04-27T20:19:43Z,1547,sys.5,7
2023-04-27T20:19:54Z,OR426,sys.5,3
2023-04-27T20:19:58Z,OR426,sys.5,4
2023-04-27T20:20:13Z,1546,sys.4,3
2023-04-27T20:20:14Z,OR419,sys.1,7
2023-04-27T20:20:17Z,OR424,sys.1,7
2023-04-27T20:20:26Z,OR426,sys.5,7
2023-04-27T20:20:29Z,1546,sys.4,8
2023-04-27T20:20:32Z,OR426,sys.5,8
2023-04-27T20:20:38Z,OR413,sys.3,3
2023-04-27T20:20:40Z,OR419,sys.1,3
2023-04-27T20:20:40Z,OR425,sys.2,3
2023-04-27T20:20:43Z,OR426,sys.5,7
2023-04-27T20:21:01Z,OR426,sys.5,4
2023-04-27T20:21:03Z,OR426,sys.5,3
2023-04-27T20:21:59Z,OR420,sys.2,8
2023-04-27T20:21:59Z,OR413,sys.3,7
2023-04-27T20:21:59Z,OR425,sys.2,4
2023-04-27T20:22:06Z,OR413,sys.3,3
2023-04-27T20:22:08Z,OR420,sys.2,3
2023-04-27T20:22:13Z,OR420,sys.2,7
2023-04-27T20:22:14Z,OR420,sys.2,3
2023-04-27T20:22:25Z,OR413,sys.3,3
2023-04-27T20:22:27Z,OR424,sys.1,3
2023-04-27T20:22:28Z,1546,sys.4,3
2023-04-27T20:22:37Z,OR425,sys.2,3
2023-04-27T20:22:47Z,OR425,sys.2,3
2023-04-27T20:22:54Z,1547,sys.5,3
2023-04-27T20:23:02Z,OR420,sys.2,3
2023-04-27T20:23:10Z,OR425,sys.2,3
2023-04-27T20:23:20Z,OR420,sys.2,3
2023-04-27T20:23:28Z,OR430,sys.5,7
2023-04-27T20:23:35Z,OR420,sys.2,3
2023-04-27T20:24:04Z,OR430,sys.5,7
2023-04-27T20:24:23Z,OR430,sys.5,7
2023-04-27T20:24:23Z,1547,sys.5,3
2023-04-27T20:24:26Z,OR420,sys.2,3
2023-04-27T20:24:29Z,OR419,sys.1,7
2023-04-27T20:24:45Z,1547,sys.5,7
2023-04-27T20:24:49Z,OR430,sys.5,7
2023-04-27T20:24:50Z,1547,sys.5,3
2023-04-27T20:26:00Z,OR419,sys.1,4
2023-04-27T20:26:12Z,OR429,sys.4,7
2023-04-27T20:26:20Z,OR430,sys.5,3
2023-04-27T20:26:32Z,OR430,sys.5,7
2023-04-27T20:26:38Z,OR430,sys.5,3
2023-04-27T20:26:38Z,1547,sys.5,3
2023-04-27T20:26:39Z,1545,sys.2,8
2023-04-27T20:26:43Z,OR419,sys.1,3
2023-04-27T20:26:51Z,OR433,sys.4,8
2023-04-27T20:26:57Z,OR424,sys.1,7
2023-04-27T20:27:09Z,1547,sys.5,3
2023-04-27T20:27:09Z,1545,sys.2,7
2023-04-27T20:27:10Z,OR420,sys.2,8
2023-04-27T20:27:14Z,OR433,sys.4,7
2023-04-27T20:27:14Z,1545,sys.2,3
2023-04-27T20:27:15Z,1545,sys.2,3
2023-04-27T20:27:23Z,OR420,sys.2,7
2023-04-27T20:27:26Z,1547,sys.5,3
2023-04-27T20:27:35Z,1547,sys.5,7
2023-04-27T20:27:38Z,1547,sys.5,3
2023-04-27T20:27:46Z,OR436,sys.2,3
2023-04-27T20:27:55Z,OR436,sys.2,3
2023-04-27T20:27:57Z,OR436,sys.2,7
2023-04-27T20:28:00Z,OR430,sys.5,7
2023-04-27T20:28:02Z,OR419,sys.1,8
2023-04-27T20:28:12Z,OR436,sys.2,3
2023-04-27T20:28:18Z,OR420,sys.2,4
2023-04-27T20:28:37Z,OR419,sys.1,3
2023-04-27T20:29:14Z,OR432,sys.1,3
2023-04-27T20:29:24Z,OR420,sys.2,3
2023-04-27T20:29:39Z,1547,sys.5,7
2023-04-27T20:29:49Z,OR432,sys.1,3
2023-04-27T20:29:58Z,OR432,sys.1,7
2023-04-27T20:30:05Z,OR415,sys.3,7
2023-04-27T20:30:25Z,OR433,sys.4,8
2023-04-27T20:30:27Z,OR430,sys.5,3
2023-04-27T20:30:31Z,OR415,sys.3,3
2023-04-27T20:30:36Z,OR430,sys.5,3
2023-04-27T20:30:42Z,OR430,sys.5,7
2023-04-27T20:30:45Z,OR432,sys.1,3
2023-04-27T20:30:52Z,OR432,sys.1,3
2023-04-27T20:30:55Z,OR432,sys.1,3
2023-04-27T20:30:56Z,1546,sys.4,8
2023-04-27T20:31:03Z,OR413,sys.3,3
2023-04-27T20:31:20Z,OR432,sys.1,3
2023-04-27T20:31:38Z,OR434,sys.5,7
2023-04-27T20:31:42Z,OR432,sys.1,3
2023-04-27T20:31:44Z,OR434,sys.5,7
2023-04-27T20:31:44Z,OR432,sys.1,3
2023-04-27T20:32:15Z,1546,sys.4,3
2023-04-27T20:32:44Z,1546,sys.4,4
2023-04-27T20:33:01Z,OR426,sys.5,4
2023-04-27T20:33:14Z,OR428,sys.1,8
2023-04-27T20:33:14Z,OR424,sys.1,3
2023-04-27T20:33:16Z,OR428,sys.1,3
2023-04-27T20:33:19Z,OR424,sys.1,7
2023-04-27T20:33:26Z,OR433,sys.4,7
2023-04-27T20:33:29Z,OR432,sys.1,3
2023-04-27T20:33:30Z,OR426,sys.5,7
2023-04-27T20:33:36Z,OR424,sys.1,7
2023-04-27T20:33:44Z,OR413,sys.3,7
2023-04-27T20:33:48Z,1546,sys.4,3
2023-04-27T20:33:49Z,OR428,sys.1,4
2023-04-27T20:33:49Z,1545,sys.2,3
2023-04-27T20:33:50Z,OR428,sys.1,3
2023-04-27T20:34:00Z,OR428,sys.1,4
2023-04-27T20:34:10Z,OR428,sys.1,3
2023-04-27T20:34:17Z,1546,sys.4,8
2023-04-27T20:34:22Z,OR430,sys.5,3
2023-04-27T20:34:23Z,OR434,sys.5,3
2023-04-27T20:34:33Z,OR430,sys.5,7
2023-04-27T20:34:51Z,1547,sys.5,3
2023-04-27T20:34:58Z,OR415,sys.3,4
2023-04-27T20:35:04Z,1545,sys.2,7
2023-04-27T20:35:06Z,1547,sys.5,7
2023-04-27T20:35:08Z,OR415,sys.3,3
2023-04-27T20:35:10Z,OR424,sys.1,7
2023-04-27T20:35:11Z,OR428,sys.1,4
2023-04-27T20:35:12Z,OR430,sys.5,3
2023-04-27T20:35:17Z,OR428,sys.1,3
2023-04-27T20:35:29Z,1546,sys.4,7
2023-04-27T20:35:34Z,1546,sys.4,4
2023-04-27T20:35:46Z,OR434,sys.5,7
2023-04-27T20:36:02Z,1547,sys.5,3
2023-04-27T20:36:07Z,1547,sys.5,7
2023-04-27T20:36:10Z,OR415,sys.3,4
2023-04-27T20:36:15Z,OR413,sys.3,3
2023-04-27T20:36:18Z,OR415,sys.3,3
2023-04-27T20:36:26Z,OR415,sys.3,8
2023-04-27T20:36:33Z,OR434,sys.5,3
2023-04-27T20:36:40Z,OR415,sys.3,7
2023-04-27T20:36:49Z,OR415,sys.3,4
2023-04-27T20:36:53Z,OR434,sys.5,7
2023-04-27T20:37:05Z,OR415,sys.3,3
2023-04-27T20:37:13Z,OR415,sys.3,3
2023-04-27T20:37:42Z,OR432,sys.1,7
2023-04-27T20:38:00Z,OR415,sys.3,7
2023-04-27T20:38:02Z,OR433,sys.4,7
2023-04-27T20:38:14Z,OR432,sys.1,3
2023-04-27T20:38:20Z,1546,sys.4,3
2023-04-27T20:38:24Z,OR432,sys.1,8
2023-04-27T20:38:25Z,OR433,sys.4,3
2023-04-27T20:38:28Z,1546,sys.4,4
2023-04-27T20:38:29Z,OR420,sys.2,3
2023-04-27T20:38:30Z,OR432,sys.1,7
2023-04-27T20:38:31Z,OR433,sys.4,7
2023-04-27T20:38:32Z,1546,sys.4,3
2023-04-27T20:38:41Z,OR433,sys.4,3
2023-04-27T20:38:51Z,OR432,sys.1,3
2023-04-27T20:38:57Z,OR429,sys.4,7
2023-04-27T20:39:07Z,OR415,sys.3,3
2023-04-27T20:39:12Z,OR414,sys.3,8
2023-04-27T20:39:15Z,OR415,sys.3,7
2023-04-27T20:39:17Z,OR414,sys.3,3
2023-04-27T20:39:21Z,OR426,sys.5,4
2023-04-27T20:39:23Z,OR432,sys.1,7
2023-04-27T20:39:24Z,OR415,sys.3,3
2023-04-27T20:39:25Z,OR416,sys.3,8
2023-04-27T20:39:27Z,OR416,sys.3,7
2023-04-27T20:39:28Z,OR414,sys.3,8
2023-04-27T20:39:35Z,OR432,sys.1,8
2023-04-27T20:39:40Z,OR414,sys.3,7
2023-04-27T20:39:40Z,OR432,sys.1,3
2023-04-27T20:39:43Z,OR416,sys.3,8
2023-04-27T20:39:46Z,OR426,sys.5,3
2023-04-27T20:39:47Z,OR416,sys.3,3
2023-04-27T20:39:54Z,1547,sys.5,3
2023-04-27T20:39:59Z,OR414,sys.3,3
2023-04-27T20:40:08Z,1545,sys.2,3
2023-04-27T20:40:10Z,OR414,sys.3,3
2023-04-27T20:40:14Z,OR414,sys.3,8
2023-04-27T20:40:16Z,OR419,sys.1,7
2023-04-27T20:40:26Z,OR432,sys.1,4
2023-04-27T20:40:28Z,OR432,sys.1,3
2023-04-27T20:40:30Z,OR414,sys.3,7
2023-04-27T20:40:30Z,OR419,sys.1,3
2023-04-27T20:40:32Z,OR433,sys.4,3
2023-04-27T20:40:39Z,OR420,sys.2,3
2023-04-27T20:40:41Z,OR414,sys.3,8
2023-04-27T20:40:44Z,OR414,sys.3,7
2023-04-27T20:40:44Z,1547,sys.5,7
2023-04-27T20:40:44Z,OR424,sys.1,7
2023-04-27T20:40:52Z,OR426,sys.5,7
2023-04-27T20:40:58Z,OR414,sys.3,3
2023-04-27T20:40:58Z,OR413,sys.3,7
2023-04-27T20:41:02Z,OR424,sys.1,7
2023-04-27T20:41:04Z,OR415,sys.3,3
2023-04-27T20:41:06Z,OR415,sys.3,4
2023-04-27T20:41:08Z,OR414,sys.3,3
2023-04-27T20:41:13Z,OR426,sys.5,3
2023-04-27T20:41:14Z,OR414,sys.3,3
2023-04-27T20:41:17Z,1547,sys.5,3
2023-04-27T20:41:21Z,OR426,sys.5,4
2023-04-27T20:41:22Z,OR415,sys.3,7
2023-04-27T20:41:32Z,1547,sys.5,3
2023-04-27T20:41:39Z,OR426,sys.5,7
2023-04-27T20:41:45Z,OR424,sys.1,3
2023-04-27T20:41:50Z,OR413,sys.3,7
2023-04-27T20:41:52Z,1547,sys.5,7
2023-04-27T20:42:00Z,OR416,sys.3,4
2023-04-27T20:42:02Z,OR416,sys.3,3
2023-04-27T20:42:03Z,OR414,sys.3,7
2023-04-27T20:42:10Z,1547,sys.5,4
2023-04-27T20:42:11Z,OR415,sys.3,8
2023-04-27T20:42:11Z,OR416,sys.3,7
2023-04-27T20:42:13Z,OR415,sys.3,3
2023-04-27T20:42:16Z,OR424,sys.1,7
2023-04-27T20:42:18Z,OR415,sys.3,4
2023-04-27T20:42:21Z,OR426,sys.5,4
2023-04-27T20:42:32Z,OR414,sys.3,3
2023-04-27T20:42:32Z,OR415,sys.3,3
2023-04-27T20:42:32Z,1547,sys.5,3
2023-04-27T20:42:36Z,OR414,sys.3,3
2023-04-27T20:42:37Z,OR415,sys.3,3
2023-04-27T20:42:40Z,OR414,sys.3,3
2023-04-27T20:42:40Z,OR426,sys.5,7
2023-04-27T20:42:46Z,OR415,sys.3,3
2023-04-27T20:42:51Z,OR414,sys.3,7
2023-04-27T20:42:56Z,OR416,sys.3,3
2023-04-27T20:42:57Z,OR416,sys.3,3
2023-04-27T20:42:58Z,OR413,sys.3,3
2023-04-27T20:42:59Z,OR415,sys.3,4
2023-04-27T20:43:02Z,OR415,sys.3,3
2023-04-27T20:43:10Z,OR413,sys.3,4
2023-04-27T20:43:12Z,OR413,sys.3,3
2023-04-27T20:43:12Z,OR416,sys.3,7
2023-04-27T20:43:15Z,OR415,sys.3,4
2023-04-27T20:43:15Z,OR413,sys.3,3
2023-04-27T20:43:18Z,OR433,sys.4,3
2023-04-27T20:43:25Z,OR414,sys.3,3
2023-04-27T20:43:30Z,OR415,sys.3,3
2023-04-27T20:43:35Z,1547,sys.5,8
2023-04-27T20:43:36Z,OR433,sys.4,7
2023-04-27T20:43:42Z,1546,sys.4,8
2023-04-27T20:43:44Z,1547,sys.5,3
2023-04-27T20:43:45Z,OR432,sys.1,4
2023-04-27T20:43:45Z,1546,sys.4,7
2023-04-27T20:43:49Z,OR432,sys.1,3
2023-04-27T20:43:56Z,OR429,sys.4,7
2023-04-27T20:44:03Z,OR428,sys.1,4
2023-04-27T20:44:09Z,OR430,sys.5,3
2023-04-27T20:44:14Z,OR415,sys.3,4
2023-04-27T20:44:22Z,OR426,sys.5,7
2023-04-27T20:44:30Z,1547,sys.5,7
2023-04-27T20:44:33Z,OR430,sys.5,7
2023-04-27T20:44:33Z,1547,sys.5,3
2023-04-27T20:44:37Z,OR414,sys.3,7
2023-04-27T20:44:56Z,OR432,sys.1,4
2023-04-27T20:45:01Z,OR428,sys.1,3
2023-04-27T20:45:04Z,OR432,sys.1,7
2023-04-27T20:45:21Z,OR413,sys.3,3
2023-04-27T20:45:28Z,1547,sys.5,7
2023-04-27T20:45:35Z,OR413,sys.3,3
2023-04-27T20:45:36Z,1545,sys.2,7
2023-04-27T20:45:41Z,OR415,sys.3,7
2023-04-27T20:45:51Z,OR413,sys.3,3
2023-04-27T20:45:57Z,OR432,sys.1,3
2023-04-27T20:46:00Z,OR426,sys.5,3
2023-04-27T20:46:17Z,OR428,sys.1,4
2023-04-27T20:46:26Z,OR428,sys.1,3
2023-04-27T20:46:28Z,1547,sys.5,3
2023-04-27T20:46:30Z,OR430,sys.5,7
2023-04-27T20:46:33Z,OR429,sys.4,3
2023-04-27T20:46:34Z,OR432,sys.1,7
2023-04-27T20:46:38Z,OR432,sys.1,8
2023-04-27T20:46:51Z,OR415,sys.3,3
2023-04-27T20:46:57Z,OR433,sys.4,3
2023-04-27T20:46:57Z,1547,sys.5,7
2023-04-27T20:46:59Z,OR432,sys.1,7
2023-04-27T20:47:02Z,1547,sys.5,7
2023-04-27T20:47:14Z,OR436,sys.2,3
2023-04-27T20:47:15Z,OR414,sys.3,3
2023-04-27T20:47:17Z,OR419,sys.1,7
2023-04-27T20:47:17Z,OR436,sys.2,7
2023-04-27T20:47:22Z,OR433,sys.4,7
2023-04-27T20:47:25Z,OR436,sys.2,3
2023-04-27T20:47:29Z,OR429,sys.4,7
2023-04-27T20:47:48Z,OR419,sys.1,3
2023-04-27T20:47:49Z,OR428,sys.1,4
2023-04-27T20:47:54Z,OR414,sys.3,3
2023-04-27T20:47:56Z,OR428,sys.1,3
2023-04-27T20:48:04Z,OR429,sys.4,7
2023-04-27T20:48:06Z,OR430,sys.5,3
2023-04-27T20:48:09Z,OR414,sys.3,7
2023-04-27T20:48:12Z,OR414,sys.3,7
2023-04-27T20:48:14Z,OR414,sys.3,8
2023-04-27T20:48:15Z,OR420,sys.2,3
2023-04-27T20:48:17Z,OR428,sys.1,3
2023-04-27T20:48:39Z,OR414,sys.3,3
2023-04-27T20:48:49Z,OR414,sys.3,3
2023-04-27T20:49:02Z,OR428,sys.1,7
2023-04-27T20:49:04Z,OR415,sys.3,3
2023-04-27T20:49:04Z,1546,sys.4,8
2023-04-27T20:49:13Z,OR436,sys.2,3
2023-04-27T20:49:18Z,OR436,sys.2,7
2023-04-27T20:49:21Z,1546,sys.4,7
2023-04-27T20:49:27Z,OR414,sys.3,7
2023-04-27T20:49:46Z,OR414,sys.3,8
2023-04-27T20:49:52Z,OR425,sys.2,8
2023-04-27T20:49:56Z,OR436,sys.2,3
2023-04-27T20:49:57Z,OR436,sys.2,7
2023-04-27T20:50:19Z,OR420,sys.2,3
2023-04-27T20:50:22Z,OR436,sys.2,3
2023-04-27T20:50:32Z,OR420,sys.2,7
2023-04-27T20:51:02Z,OR419,sys.1,4
2023-04-27T20:51:07Z,OR428,sys.1,7
2023-04-27T20:51:08Z,OR414,sys.3,3
2023-04-27T20:51:11Z,OR414,sys.3,4
2023-04-27T20:51:20Z,OR419,sys.1,3
2023-04-27T20:51:26Z,OR433,sys.4,7
2023-04-27T20:51:29Z,OR428,sys.1,3
2023-04-27T20:51:30Z,OR419,sys.1,3
2023-04-27T20:51:40Z,OR413,sys.3,3
2023-04-27T20:51:42Z,OR425,sys.2,7
2023-04-27T20:51:44Z,OR413,sys.3,3
2023-04-27T20:51:45Z,OR415,sys.3,8
2023-04-27T20:52:11Z,OR420,sys.2,3
2023-04-27T20:52:19Z,OR419,sys.1,3
2023-04-27T20:52:25Z,OR433,sys.4,7
2023-04-27T20:52:25Z,1546,sys.4,4
2023-04-27T20:52:34Z,1546,sys.4,7
2023-04-27T20:52:45Z,OR416,sys.3,3
2023-04-27T20:52:48Z,1546,sys.4,8
2023-04-27T20:52:59Z,OR413,sys.3,3
2023-04-27T20:53:08Z,OR416,sys.3,3
2023-04-27T20:53:18Z,OR415,sys.3,7
2023-04-27T20:53:34Z,OR413,sys.3,7
2023-04-27T20:53:50Z,OR415,sys.3,8
2023-04-27T20:53:52Z,OR413,sys.3,3
2023-04-27T20:53:56Z,OR414,sys.3,3
2023-04-27T20:54:00Z,OR413,sys.3,3
2023-04-27T20:54:02Z,OR413,sys.3,3
2023-04-27T20:54:07Z,1545,sys.2,3
2023-04-27T20:54:13Z,1546,sys.4,7
2023-04-27T20:54:27Z,OR413,sys.3,3
2023-04-27T20:54:34Z,OR415,sys.3,7
2023-04-27T20:55:16Z,OR415,sys.3,3
2023-04-27T20:55:30Z,OR413,sys.3,3
2023-04-27T20:55:37Z,OR413,sys.3,3
2023-04-27T20:55:41Z,1546,sys.4,8
2023-04-27T20:55:42Z,OR432,sys.1,4
2023-04-27T20:55:44Z,OR432,sys.1,7
2023-04-27T20:55:46Z,OR432,sys.1,3
2023-04-27T20:55:50Z,1545,sys.2,7
2023-04-27T20:56:10Z,1546,sys.4,7
2023-04-27T20:56:30Z,1545,sys.2,3
2023-04-27T20:56:34Z,OR432,sys.1,3
2023-04-27T20:56:49Z,OR416,sys.3,3
2023-04-27T20:56:51Z,1546,sys.4,4
2023-04-27T20:57:03Z,OR432,sys.1,3
2023-04-27T20:57:15Z,OR416,sys.3,7
2023-04-27T20:57:39Z,1545,sys.2,7
2023-04-27T20:57:45Z,OR428,sys.1,3
2023-04-27T20:57:54Z,OR428,sys.1,7
2023-04-27T20:58:51Z,OR425,sys.2,4
2023-04-27T20:58:51Z,OR416,sys.3,8
2023-04-27T20:58:53Z,OR433,sys.4,3
2023-04-27T20:58:59Z,OR437,sys.4,4
2023-04-27T20:59:18Z,OR415,sys.3,3
2023-04-27T20:59:20Z,OR416,sys.3,3
2023-04-27T20:59:21Z,1547,sys.5,7
2023-04-27T20:59:24Z,OR416,sys.3,4
2023-04-27T20:59:29Z,OR416,sys.3,3
2023-04-27T20:59:31Z,OR416,sys.3,4
2023-04-27T20:59:32Z,OR428,sys.1,3
2023-04-27T21:00:05Z,OR432,sys.1,7
2023-04-27T21:00:10Z,OR432,sys.1,7
2023-04-27T21:00:13Z,OR416,sys.3,7
2023-04-27T21:00:14Z,OR416,sys.3,8
2023-04-27T21:00:15Z,1547,sys.5,3
2023-04-27T21:00:17Z,OR428,sys.1,3
2023-04-27T21:00:17Z,OR432,sys.1,7
2023-04-27T21:00:30Z,OR425,sys.2,3
2023-04-27T21:00:31Z,OR419,sys.1,3
2023-04-27T21:00:32Z,OR428,sys.1,3
2023-04-27T21:00:35Z,OR419,sys.1,7
2023-04-27T21:00:38Z,OR414,sys.3,3
2023-04-27T21:00:40Z,1547,sys.5,8
2023-04-27T21:00:43Z,1547,sys.5,7
2023-04-27T21:01:06Z,OR428,sys.1,3
2023-04-27T21:01:17Z,OR425,sys.2,8
2023-04-27T21:01:20Z,OR414,sys.3,7
2023-04-27T21:01:20Z,OR416,sys.3,3
2023-04-27T21:01:38Z,OR414,sys.3,3
2023-04-27T21:01:40Z,OR414,sys.3,7
2023-04-27T21:01:45Z,OR432,sys.1,3
2023-04-27T21:02:10Z,OR424,sys.1,7
2023-04-27T21:02:12Z,OR429,sys.4,3
2023-04-27T21:02:13Z,OR415,sys.3,3
2023-04-27T21:02:14Z,OR415,sys.3,3
2023-04-27T21:02:19Z,OR432,sys.1,3
2023-04-27T21:02:44Z,OR420,sys.2,3
2023-04-27T21:02:48Z,OR429,sys.4,7
2023-04-27T21:02:50Z,OR433,sys.4,3
2023-04-27T21:02:50Z,OR437,sys.4,7
2023-04-27T21:02:53Z,OR433,sys.4,7
2023-04-27T21:02:54Z,OR437,sys.4,3
2023-04-27T21:02:59Z,1545,sys.2,7
2023-04-27T21:03:01Z,OR429,sys.4,3
2023-04-27T21:03:09Z,OR424,sys.1,7
2023-04-27T21:03:15Z,OR429,sys.4,7
2023-04-27T21:03:24Z,OR437,sys.4,3
2023-04-27T21:03:34Z,OR433,sys.4,7
2023-04-27T21:03:56Z,OR437,sys.4,8
2023-04-27T21:04:00Z,OR419,sys.1,7
2023-04-27T21:04:21Z,OR419,sys.1,7
2023-04-27T21:04:30Z,OR430,sys.5,7
2023-04-27T21:04:40Z,OR413,sys.3,3
2023-04-27T21:04:40Z,OR437,sys.4,3
2023-04-27T21:04:42Z,1546,sys.4,3
2023-04-27T21:04:46Z,OR436,sys.2,3
2023-04-27T21:04:46Z,1546,sys.4,7
2023-04-27T21:04:48Z,OR437,sys.4,7
2023-04-27T21:04:51Z,OR433,sys.4,3
2023-04-27T21:04:51Z,1545,sys.2,3
2023-04-27T21:05:02Z,OR437,sys.4,3
2023-04-27T21:05:11Z,OR437,sys.4,3
2023-04-27T21:05:14Z,OR414,sys.3,3
2023-04-27T21:05:17Z,OR434,sys.5,3
2023-04-27T21:05:20Z,OR413,sys.3,3
2023-04-27T21:05:29Z,1546,sys.4,3
2023-04-27T21:05:30Z,OR429,sys.4,7
2023-04-27T21:05:45Z,OR414,sys.3,7
2023-04-27T21:05:56Z,OR414,sys.3,7
2023-04-27T21:06:05Z,OR414,sys.3,3
2023-04-27T21:06:06Z,OR424,sys.1,4
2023-04-27T21:06:07Z,OR420,sys.2,7
2023-04-27T21:06:13Z,OR436,sys.2,7
2023-04-27T21:06:20Z,OR433,sys.4,7
2023-04-27T21:06:22Z,1546,sys.4,3
2023-04-27T21:06:24Z,OR433,sys.4,3
2023-04-27T21:06:25Z,1546,sys.4,7
2023-04-27T21:06:41Z,1546,sys.4,7
2023-04-27T21:06:41Z,OR437,sys.4,3
2023-04-27T21:06:43Z,OR437,sys.4,3
2023-04-27T21:06:45Z,OR433,sys.4,3
2023-04-27T21:06:45Z,OR437,sys.4,3
2023-04-27T21:06:46Z,OR420,sys.2,7
2023-04-27T21:06:47Z,OR433,sys.4,3
2023-04-27T21:06:49Z,OR436,sys.2,3
2023-04-27T21:06:50Z,OR433,sys.4,8
2023-04-27T21:07:13Z,OR424,sys.1,3
2023-04-27T21:07:27Z,OR413,sys.3,3
2023-04-27T21:07:49Z,OR437,sys.4,3
2023-04-27T21:07:54Z,OR437,sys.4,3
2023-04-27T21:08:00Z,OR437,sys.4,7
2023-04-27T21:08:15Z,OR432,sys.1,8
2023-04-27T21:08:21Z,OR430,sys.5,3
2023-04-27T21:08:25Z,OR429,sys.4,7
2023-04-27T21:08:41Z,OR416,sys.3,3
2023-04-27T21:08:50Z,1547,sys.5,8
2023-04-27T21:08:52Z,OR432,sys.1,3
2023-04-27T21:08:59Z,OR437,sys.4,3
2023-04-27T21:09:06Z,OR429,sys.4,7
2023-04-27T21:09:16Z,OR413,sys.3,3
2023-04-27T21:09:17Z,OR434,sys.5,3
2023-04-27T21:09:20Z,OR429,sys.4,7
2023-04-27T21:09:21Z,1547,sys.5,3
2023-04-27T21:09:25Z,OR416,sys.3,3
2023-04-27T21:09:47Z,OR430,sys.5,7
2023-04-27T21:10:20Z,OR420,sys.2,3
2023-04-27T21:10:29Z,OR415,sys.3,3
2023-04-27T21:10:38Z,OR420,sys.2,7
2023-04-27T21:10:44Z,OR425,sys.2,3
2023-04-27T21:10:54Z,OR420,sys.2,3
2023-04-27T21:10:54Z,1545,sys.2,3
2023-04-27T21:11:11Z,OR428,sys.1,3
2023-04-27T21:11:29Z,OR424,sys.1,3
2023-04-27T21:11:31Z,OR424,sys.1,3
2023-04-27T21:11:41Z,OR430,sys.5,7
2023-04-27T21:11:44Z,OR428,sys.1,3
2023-04-27T21:12:00Z,OR430,sys.5,7
2023-04-27T21:12:13Z,OR428,sys.1,3
2023-04-27T21:12:20Z,OR419,sys.1,3
2023-04-27T21:12:28Z,OR419,sys.1,7
2023-04-27T21:12:34Z,1546,sys.4,7
2023-04-27T21:12:38Z,OR419,sys.1,7
2023-04-27T21:12:46Z,OR428,sys.1,3
2023-04-27T21:12:51Z,OR419,sys.1,3
2023-04-27T21:13:06Z,OR419,sys.1,3
2023-04-27T21:13:09Z,OR415,sys.3,7
2023-04-27T21:13:15Z,1546,sys.4,3
2023-04-27T21:13:28Z,OR415,sys.3,8
2023-04-27T21:13:30Z,OR428,sys.1,7
2023-04-27T21:13:42Z,OR433,sys.4,7
2023-04-27T21:13:52Z,OR419,sys.1,3
2023-04-27T21:14:04Z,OR433,sys.4,8
2023-04-27T21:14:07Z,OR433,sys.4,7
2023-04-27T21:14:27Z,OR425,sys.2,4
2023-04-27T21:14:37Z,OR414,sys.3,7
2023-04-27T21:15:10Z,OR415,sys.3,3
2023-04-27T21:15:17Z,OR428,sys.1,7
2023-04-27T21:15:37Z,OR428,sys.1,7
2023-04-27T21:15:44Z,OR414,sys.3,7
2023-04-27T21:16:09Z,OR429,sys.4,7
2023-04-27T21:16:16Z,OR437,sys.4,3
2023-04-27T21:16:28Z,OR428,sys.1,3
2023-04-27T21:16:29Z,OR414,sys.3,3
